"station.location","date","rre150d0","tre200d0","tre200dn","tre200dx","ure200d0","Station","Station.height.m..a..sea.level","Latitude","Longitude","Climate.region","Canton"
"BAS",2019-02-15,0,5.8,-2.1,13.9,64.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-16,0,7.4,1.5,15.8,62.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-17,0,8,1.6,15.8,55.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-18,0,6.8,0.9,15.7,60.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-19,0,6.7,0.2,13.7,70.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-20,0,6.6,1.5,13.3,76.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-21,0,8.4,2.4,17,62.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-22,0,8.6,4.3,13.1,67.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-23,0,6.3,0.6,12,61.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-24,0,4.7,-2,12.8,44.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-25,0,5.7,-1.2,14.9,56.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-26,0,7.3,-0.3,16.3,67.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-27,0,9,0.1,19.5,58.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-28,0,10.5,1.7,19.7,54.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-01,4.8,8.6,6.7,11.4,77.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-02,0,8.3,5.8,11.3,72.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-03,0,9.8,5.3,14.6,66.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-04,2.6,10.4,3.8,18.3,50.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-05,0,8.4,2.8,12,56.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-06,1.8,9.3,3.9,14.1,51.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-07,0,9.8,7.6,13.1,58,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-08,0,9.2,7,12.4,58.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-09,2.5,10.7,8.2,12.5,66.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-10,5.2,11.5,6.5,15.5,68.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-11,1.6,4.9,1.2,6.7,64.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-12,2.3,6.6,-0.2,14.2,54.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-13,6.8,5.7,2.4,8.7,72.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-14,6.9,6.8,5.3,8.9,74.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-15,1.6,10.5,7.1,12.6,77.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-16,0,11.2,3.9,16.5,67.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-17,2.9,7.3,2.1,17,68.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-18,0.4,4.9,0.8,8.5,71.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-19,0,4,-1.1,9.8,70.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-20,0,5.5,-2.3,12.6,58.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-21,0,6.5,-1,14.5,55.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-22,0,9.6,0.9,18.1,51.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-23,0,11.1,3.6,19.3,51.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-24,0,10.2,2.1,18.4,63.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-25,0.1,8,3.7,10.7,56.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-26,0,6.4,1.1,11.6,61.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-27,0,5.7,-1.3,12.7,62.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-28,0,8.4,-1,16.5,57.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-29,0,10.8,3.3,18.5,54.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-30,0,11.5,3,20,48.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-03-31,0,12.2,4.2,20.6,47.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-01,0,10.7,3.8,17.9,66.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-02,0.6,13.9,7.2,20.5,51.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-03,21.7,6.5,3.1,11.1,84.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-04,11.5,1.8,0.3,3.3,93.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-05,0,4.5,0.5,9.8,79.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-06,0,7.6,0,14.3,74.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-07,0,9.6,7.7,11.8,70.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-08,0,9.7,6.3,13.6,74,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-09,0,9.3,5.7,14.4,78.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-10,3.8,8.9,7.4,11,89.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-11,0,7.5,4.1,12.2,70.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-12,0,6.4,1,12.4,60.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-13,0,4.2,0.4,8.8,69.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-14,0.6,3.3,1.6,4.8,85.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-15,0,7.7,2.4,14.9,72.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-16,2,10.4,3.6,16.1,74.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-17,0,13.5,8.2,19.2,72.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-18,0,13.8,5.2,22.1,60.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-19,0,15.5,6.6,23.6,53.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-20,0,16.3,7.5,24.4,47.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-21,0,14.4,7.4,22.1,52.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-22,0,16.2,5.6,24.6,49.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-23,0,15.7,10.3,22.3,56.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-24,6.2,13.4,7.9,25.1,71.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-25,3.9,13.3,6.5,24.2,63.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-26,7.2,9,6.6,13.4,81.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-27,7.4,8.8,5.7,14.3,81.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-28,0.5,7.1,4.1,11.6,74.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-29,0,7.3,2.4,11.1,79.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-04-30,0,9.8,5.2,14.3,77.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-01,0,11.6,2.6,19.1,64.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-02,9.1,11.4,6.5,18.7,72.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-03,0.6,10,7.7,14.1,80.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-04,4.1,5.3,0.8,11.9,87,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-05,0,5,1.4,9.8,71.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-06,0,6.3,-0.2,12.1,67,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-07,1.3,9.7,1.6,16,57.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-08,12.7,10.2,8.6,12.2,81.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-09,4.8,11.3,6.6,16.5,73.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-10,2.3,12.7,8.9,16.3,76.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-11,1.3,11.9,8.4,17,73.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-12,0.5,10.5,6.2,14.5,65.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-13,0,10.4,2.5,16.6,54.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-14,0,11,3.3,16.6,42.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-15,0,10.3,4.9,14.9,50.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-16,0,8.7,2.6,14,68.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-17,0.5,12.1,3.7,19.3,69.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-18,4.5,14.3,10.7,18.5,71.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-19,18.9,14.4,11.6,19.4,78.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-20,8.2,12.8,11.7,14.9,88.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-21,2.7,12.5,10.9,14.1,85.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-22,0,13.8,7.8,19.8,69.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-23,0,15.2,6.7,21.9,60.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-24,0,17.2,9.9,23.6,59.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-25,0.6,16.4,11.4,23.3,70.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-26,0,16.3,10.1,22.1,66.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-27,0,16.4,10,21.1,66.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-28,5.6,12.7,10.1,16,81,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-29,0,13.1,9.3,18.6,72.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-30,0,15.4,7.7,21.7,61.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-05-31,0,17.9,10.3,25.4,59.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-01,0,20.3,11.3,28,57.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-02,0,22.6,12.9,29.4,54.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-03,0,22.2,16.6,28.3,59.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-04,0,24,14.1,32,54.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-05,0.1,23.3,15.3,30,51.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-06,4.3,12.1,9.8,15.2,82.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-07,0.6,16,9.2,23.6,68.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-08,0,16.7,10.8,21.9,48.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-09,6.5,14,8.6,17.7,80.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-10,22.2,15.1,12.6,17.5,92.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-11,0.8,13.6,11.8,16.6,86.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-12,1.1,15.8,11.8,20.3,70.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-13,0,18.7,12.4,23.6,59.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-14,0.2,19,12.7,23.9,66.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-15,11.1,17.7,14.6,22.1,78.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-16,0.5,17.4,13.1,22.6,74.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-17,0,19.6,11.2,26.3,68.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-18,0,22.5,14.2,28.8,61.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-19,8.8,23.8,17.2,29.8,53.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-20,26.2,18.2,15.4,23,84.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-21,3,19,14.1,25,78,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-22,0.8,17.1,14.4,22.2,85.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-23,0,20.9,16.2,26.9,71.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-24,0,23.8,15.2,31.5,63.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-25,0,26.5,17.4,34.3,62.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-26,0,28.4,21,35.9,63.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-27,0,27.1,21,32.9,64.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-28,0,24.3,17.5,30.6,54,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-29,0,25.1,15.4,33.2,54.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-06-30,0,28.2,20.1,35.1,54.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-01,0,27.6,22.4,33.5,54.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-02,0,23,18.8,27.8,51.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-03,0,21.4,16,27.5,52.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-04,0,21.6,15.5,28.1,52.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-05,0,23.8,15.1,31.5,45,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-06,14.8,22.1,16.7,28.6,60.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-07,0,21.8,16.5,27.8,65.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-08,0,17.9,14.3,21.1,71.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-09,0,17.4,12.4,23.6,55.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-10,0,17.6,9.2,24.8,54.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-11,1,16.9,13.7,20.9,72.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-12,2.7,20.6,14.8,27.2,61.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-13,0,18.7,14.3,23.5,66.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-14,15,16.9,11.6,24.5,77,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-15,0,17.2,12.7,23.8,75.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-16,0,19.2,12.3,26.9,63.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-17,0,21.1,13.2,28.4,52.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-18,0,22.3,14.4,28.6,49.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-19,0,23.2,17.7,28,52.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-20,4,24.2,16.9,31.8,55.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-21,0,23.5,18.9,28.9,67.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-22,0,24,16.7,31.1,59.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-23,0,26.3,16.6,34.9,50.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-24,0,28.4,20.2,37,44,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-25,0,29.1,20.6,37.4,41.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-26,24,26.8,19,34.7,54.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-27,16.3,20.3,17.8,25.9,83.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-28,5.3,17.2,15.6,18.8,89.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-29,0,20.1,14.4,24.8,70.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-30,1.6,21.3,16.5,27.8,68.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-07-31,0,19,15.2,23,67.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-01,0,19.9,12.7,26.1,58.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-02,0.4,20.1,15.7,26.4,65.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-03,0,20.6,15.4,25.7,62.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-04,0,21.5,12.7,28.9,58.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-05,11.1,24.1,18,30,55.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-06,2.3,21.8,19,26.6,80.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-07,29.6,19,16.2,21.3,89.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-08,0,21,14.8,27.1,71.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-09,11.1,25,16.8,34.3,64.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-10,0.7,21.3,17,26.4,69.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-11,12.4,19.3,14.9,27.5,77.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-12,0,16.5,13.6,20.4,79.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-13,0,16.6,12.6,21.4,63.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-14,0,16.9,10.1,23,60.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-15,0.1,17.6,12.7,23,67.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-16,0,19.1,13.4,24.7,64.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-17,0,20,14.9,24.3,67.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-18,19.4,23.1,16.6,30.8,66.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-19,5.2,18.2,16.7,19.7,90.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-20,15.7,15,11.8,17,92.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-21,0,16.2,12,22.1,77,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-22,0,17,9.9,22.2,77.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-23,0,18.3,12.4,24.2,77.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-24,0,19.5,13.1,26.5,73.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-25,0,21.6,15.1,28.6,69.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-26,0,22.2,14.9,29.9,63.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-27,0,22.9,15.4,30.2,65.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-28,0,23.9,19.1,30.2,64.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-29,0,22.8,18.9,28.7,71.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-30,0,22.2,16.5,28.3,76.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-08-31,0,23.6,16.5,30.3,68.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-01,0.1,21.2,18.5,24.7,62.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-02,0,17.5,12.3,21,67.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-03,0,16.5,9.4,23.6,65.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-04,0,18.1,11.2,25.7,58,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-05,0,14.4,12.3,16.4,75.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-06,0,14,11.1,17.5,76.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-07,3.1,15,10.5,20.9,67.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-08,17.5,11.7,10.4,14.6,89.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-09,0,12.9,8.4,17.7,71.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-10,0,14.2,8.7,20.6,70.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-11,0,14.9,8.4,20.1,72.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-12,0,17.2,9.8,24.7,62.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-13,0,18.2,11.2,25.2,70.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-14,0,17.9,12.3,24.3,83.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-15,0,20.2,12.9,28.1,72.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-09-16,0,21.3,14.7,28.9,65.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
